model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7114,1886,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7134,1866,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,6970,2030,0.0026,1.0026,0.0016,1.0,0.9974
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7004,1996,0.0038,1.0038,0.0027,0.9955,0.9917
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,6966,2034,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7026,1974,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,2003,6997,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,7057,1943,0.0086,1.0087,0.0067,0.9964,0.9878
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,2009,6991,0.0006,0.9994,0.0006,0.9994,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,7156,1844,0.0004,1.0004,0.0002,1.0,0.9996
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,2015,6985,0.0029,0.9971,0.0036,0.9966,0.9995
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,1951,7049,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,6987,2013,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,7105,1895,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,7918,1082,0.005,1.0051,0.0018,0.9963,0.9913
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,995,8005,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,1100,7900,0.0001,0.9999,0.0002,0.9999,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,1100,7900,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,7957,1043,0.0015,1.0015,0.0007,1.0,0.9985
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,1006,7994,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,7827,1173,0.0184,0.9814,0.0212,0.971,0.9894
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,1126,7874,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,7849,1151,0.0003,0.9997,0.0025,0.9965,0.9968
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,1127,7873,0.0003,0.9997,0.0003,0.9997,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,7793,1207,0.0041,0.9959,0.0059,0.9859,0.99
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,7848,1152,0.001,0.999,0.0009,0.9983,0.9992
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,7804,1196,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,7916,1084,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,7925,1075,0.0015,0.9985,0.0013,0.9981,0.9996
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,7984,1016,0.0052,0.9947,0.0058,0.9921,0.9974
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,7865,1135,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,7932,1068,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,7827,1173,0.0022,1.0022,0.0023,1.0,0.9978
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,1137,7863,0.0001,0.9999,0.0001,0.9999,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,1100,7900,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,7905,1095,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,1125,7875,0.0027,0.9973,0.0012,0.9929,0.9956
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,7882,1118,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,7871,1129,0.0015,0.9985,0.001,0.9956,0.9971
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,1117,7883,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,1140,7860,0.0183,1.0186,0.0177,0.9972,0.9789
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,1049,7951,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,7860,1140,0.0072,1.0073,0.0044,0.9956,0.9884
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,7893,1107,0.0006,0.9993,0.0006,0.9991,0.9997
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,8002,998,0.0011,1.0011,0.0004,0.999,0.9979
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,1015,7985,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,7881,1119,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,7915,1085,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,7883,1117,0.0037,1.0038,0.0,0.9857,0.982
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,7949,1051,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,7788,1212,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,1192,7808,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,7918,1082,0.0009,0.9991,0.0009,0.9972,0.9981
SRCVAE,HR_N10000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8007,993,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,162,38,0.2122,9.5921,0.4667,0.2368,0.0247
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,40,160,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,60,140,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,157,43,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,159,41,0.3045,25.2073,0.6471,0.3171,0.0126
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,167,33,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,39,161,0.0497,inf,0.0,0.0497,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,169,31,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,161,39,0.0769,inf,0.1765,0.0769,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,39,161,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,41,159,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,161,39,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,36,164,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,51,149,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,157,43,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,34,166,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,33,167,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,41,159,0.0063,inf,0.0,0.0063,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,178,22,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,46,154,0.087,0.0,0.1875,0.0,0.087
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,168,32,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,151,49,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,175,25,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,158,42,0.0648,0.2687,0.0,0.0238,0.0886
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,146,54,0.1996,5.858,0.5,0.2407,0.0411
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,173,27,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,56,144,0.0139,inf,0.0,0.0139,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,168,32,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,169,31,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,131,69,0.1304,inf,0.2857,0.1304,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,160,40,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,152,48,0.0066,0.0,0.0,0.0,0.0066
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,171,29,0.0058,1.0059,0.0065,1.0,0.9942
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,146,54,0.1644,0.0,0.0,0.0,0.1644
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,174,26,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,98,102,0.0098,inf,0.0,0.0098,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,17,183,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,98,102,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,27,173,0.0554,2.4971,0.1111,0.0925,0.037
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,176,24,0.0417,0.9583,0.0417,0.9583,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,12,188,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,9,191,0.1059,0.0471,0.0317,0.0052,0.1111
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,13,187,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,120,80,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,24,176,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,61,139,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,195,5,0.1897,0.8083,0.1886,0.8,0.9897
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,9,191,0.1111,0.0,0.2,0.0,0.1111
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,11,189,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,101,99,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,45,155,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,110,90,0.1909,0.0,0.0,0.0,0.1909
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,188,12,0.406,39.1667,0.7143,0.4167,0.0106
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,21,179,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,178,22,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,183,17,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,126,74,0.2488,32.3514,0.5294,0.2568,0.0079
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,189,11,0.0053,1.0053,0.0,1.0,0.9947
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,181,19,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,194,6,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,5,195,0.0154,inf,0.0,0.0154,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,186,14,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,189,11,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,138,62,0.0806,inf,0.3125,0.0806,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,122,78,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,85,115,0.0118,0.0,0.0667,0.0,0.0118
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,187,13,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,12,188,0.0833,0.0,0.0,0.0,0.0833
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,188,12,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,39,161,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,37,163,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,28,172,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,36,164,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,36,164,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,176,24,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,182,18,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,28,172,0.0756,0.9244,0.0619,0.9244,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,153,47,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,31,169,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,19,181,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,26,174,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,165,35,0.0061,1.0061,0.0,1.0,0.9939
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,32,168,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,50,150,0.0067,0.9933,0.0103,0.9933,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,31,169,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,165,35,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,163,37,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,45,155,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,44,156,0.0256,0.9744,0.0097,0.9744,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,158,42,0.0063,1.0064,0.0,1.0,0.9937
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,164,36,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,176,24,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,169,31,0.0323,0.9677,0.0333,0.9677,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,43,157,0.0064,0.9936,0.0099,0.9936,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,44,156,0.0064,0.9936,0.0094,0.9936,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,168,32,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,165,35,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,168,32,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,192,8,0.1146,0.8842,0.1174,0.875,0.9896
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,99,101,0.0887,0.9095,0.1442,0.8911,0.9798
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,187,13,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,197,3,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,196,4,0.0051,1.0051,0.0071,1.0,0.9949
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,196,4,0.0102,1.0103,0.0057,1.0,0.9898
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
