model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed2000_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8379,0.75,0.7622,0.9592,0.8494,0.0295,0.9684,0.0287,0.9048,0.9343
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.8003,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8044,0.78,0.7989,0.947,0.8667,0.0838,1.0964,0.004,0.9524,0.8686
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed200_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8044,0.78,0.7989,0.947,0.8667,0.0838,1.0964,0.004,0.9524,0.8686
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.8952,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8285,0.795,0.8364,0.9079,0.8707,0.0313,1.0385,0.0206,0.8462,0.8148
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8285,0.795,0.8364,0.9079,0.8707,0.0313,1.0385,0.0206,0.8462,0.8148
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7278,0.94,0.94,1.0,0.9691,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.781,0.76,0.7901,0.9346,0.8563,0.0259,0.9716,0.0196,0.8871,0.913
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.781,0.76,0.7901,0.9346,0.8563,0.0259,0.9716,0.0196,0.8871,0.913
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.6713,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7445,0.74,0.7579,0.96,0.8471,0.005,0.9948,0.0169,0.9464,0.9514
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7445,0.74,0.7579,0.96,0.8471,0.005,0.9948,0.0169,0.9464,0.9514
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7787,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7962,0.74,0.7874,0.9013,0.8405,0.0125,0.9857,0.0067,0.8615,0.8741
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7962,0.74,0.7874,0.9013,0.8405,0.0125,0.9857,0.0067,0.8615,0.8741
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.5434,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7989,0.815,0.8177,0.9874,0.8946,0.0321,1.0337,0.0177,0.9828,0.9507
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7989,0.815,0.8177,0.9874,0.8946,0.0321,1.0337,0.0177,0.9828,0.9507
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.8023,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8429,0.8,0.8054,0.9739,0.8817,0.056,1.0619,0.0187,0.96,0.904
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8429,0.8,0.8054,0.9739,0.8817,0.056,1.0619,0.0187,0.96,0.904
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed800_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.6117,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed900_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7718,0.775,0.7892,0.9605,0.8665,0.0643,1.0711,0.0594,0.9688,0.9044
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7718,0.775,0.7892,0.9605,0.8665,0.0643,1.0711,0.0594,0.9688,0.9044
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed900_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7921,0.94,0.94,1.0,0.9691,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1000_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7873,0.765,0.7898,0.9329,0.8554,0.0062,1.0071,0.0364,0.8846,0.8784
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7873,0.765,0.7898,0.9329,0.8554,0.0062,1.0071,0.0364,0.8846,0.8784
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1000_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7542,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed100_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7764,0.78,0.791,0.9524,0.8642,0.0538,1.0618,0.0016,0.9245,0.8707
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7764,0.78,0.791,0.9524,0.8642,0.0538,1.0618,0.0016,0.9245,0.8707
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed100_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6692,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1100_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8004,0.76,0.7747,0.9527,0.8545,0.0263,0.9713,0.038,0.8909,0.9172
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8004,0.76,0.7747,0.9527,0.8545,0.0263,0.9713,0.038,0.8909,0.9172
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1100_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6497,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1200_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7662,0.755,0.7708,0.9673,0.858,0.0132,0.9863,0.0143,0.9508,0.964
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7662,0.755,0.7708,0.9673,0.858,0.0132,0.9863,0.0143,0.9508,0.964
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1200_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7131,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1300_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.748,0.785,0.7958,0.9744,0.8761,0.0621,1.0662,0.037,1.0,0.9379
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.748,0.785,0.7958,0.9744,0.8761,0.0621,1.0662,0.037,1.0,0.9379
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1300_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.715,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1400_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7335,0.77,0.7692,0.9722,0.8589,0.025,1.0277,0.0169,0.9265,0.9015
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7335,0.77,0.7692,0.9722,0.8589,0.025,1.0277,0.0169,0.9265,0.9015
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1400_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6466,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1500_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.768,0.76,0.7656,0.98,0.8596,0.0556,1.0588,0.0294,1.0,0.9444
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.768,0.76,0.7656,0.98,0.8596,0.0556,1.0588,0.0294,1.0,0.9444
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1500_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7052,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1600_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7486,0.725,0.7416,0.9362,0.8276,0.0559,1.0637,0.0421,0.9333,0.8774
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7486,0.725,0.7416,0.9362,0.8276,0.0559,1.0637,0.0421,0.9333,0.8774
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1600_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6953,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1700_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8024,0.78,0.7926,0.9675,0.8713,0.0044,1.0047,0.0061,0.9429,0.9385
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8024,0.78,0.7926,0.9675,0.8713,0.0044,1.0047,0.0061,0.9429,0.9385
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1700_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7561,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1800_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.6681,0.765,0.765,1.0,0.8669,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6681,0.765,0.765,1.0,0.8669,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1800_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6895,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1900_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.771,0.765,0.7742,0.9664,0.8597,0.0113,0.9879,0.0567,0.9216,0.9329
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.771,0.765,0.7742,0.9664,0.8597,0.0113,0.9879,0.0567,0.9216,0.9329
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed1900_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.5921,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed2000_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.769,0.735,0.7419,0.965,0.8389,0.0524,1.0573,0.0204,0.9667,0.9143
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.769,0.735,0.7419,0.965,0.8389,0.0524,1.0573,0.0204,0.9667,0.9143
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed2000_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6617,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7551,0.74,0.746,0.9724,0.8443,0.0339,1.0363,0.0123,0.9683,0.9343
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7551,0.74,0.746,0.9724,0.8443,0.0339,1.0363,0.0123,0.9683,0.9343
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7171,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7808,0.715,0.7616,0.8912,0.8213,0.0599,1.0712,0.0437,0.9016,0.8417
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7808,0.715,0.7616,0.8912,0.8213,0.0599,1.0712,0.0437,0.9016,0.8417
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.5719,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7786,0.755,0.7735,0.9459,0.8511,0.1008,1.1158,0.0641,0.971,0.8702
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7786,0.755,0.7735,0.9459,0.8511,0.1008,1.1158,0.0641,0.971,0.8702
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7611,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7542,0.745,0.7461,0.9863,0.8496,0.0538,1.0569,0.0215,1.0,0.9462
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7542,0.745,0.7461,0.9863,0.8496,0.0538,1.0569,0.0215,1.0,0.9462
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7502,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7718,0.765,0.7907,0.9252,0.8527,0.0486,1.0574,0.0361,0.8947,0.8462
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7718,0.765,0.7907,0.9252,0.8527,0.0486,1.0574,0.0361,0.8947,0.8462
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.611,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7676,0.79,0.8011,0.9675,0.8765,0.079,1.0873,0.049,0.9841,0.9051
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed700_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7676,0.79,0.8011,0.9675,0.8765,0.079,1.0873,0.049,0.9841,0.9051
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7927,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8045,0.765,0.7814,0.9533,0.8589,0.0855,1.0966,0.0737,0.971,0.8855
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8045,0.765,0.7814,0.9533,0.8589,0.0855,1.0966,0.0737,0.971,0.8855
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7888,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7681,0.765,0.7701,0.973,0.8597,0.0187,1.0201,0.0377,0.9483,0.9296
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7681,0.765,0.7701,0.973,0.8597,0.0187,1.0201,0.0377,0.9483,0.9296
FairPFN,HR_N1000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7369,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
